id_client;flag_coll;amt_credit;bki;age;is_educ;cl_segm;credit_type;fssp;cnt_closed_contract;is_cellphone
1002752;0;100000;95233;30;0;1;POS;0;2;0
1002753;0;1000000;72736;42;0;1;POS;0;2;1
1002754;1;125000;82515;68;0;4;POS;57883;2;1
1002755;0;900000;0;58;1;2;CC;0;2;0
1002756;0;40000;42836;36;0;4;POS;0;0;1
1002757;1;400000;73539;30;0;3;POS;0;1;0
1002758;0;40000;89354;59;0;1;POS;0;0;1
1002759;0;125000;34890;63;0;3;POS;47710;2;1
1002760;1;225000;0;25;1;1;POS;33565;0;1
1002761;1;75000;0;30;1;2;POS;0;1;0
1002762;0;800000;26961;18;0;2;POS;0;0;1
1002763;1;50000;34934;61;0;3;POS;27098;0;0
1002764;1;175000;66181;21;0;3;POS;0;1;1
1002765;1;90000;69528;54;0;1;POS;64539;0;1
1002766;1;75000;62480;35;0;3;POS;0;0;0
1002767;0;10000;69366;58;0;2;CC;0;0;1
1002768;0;125000;4370;47;0;2;CC;0;8;1
1002769;0;150000;73219;65;0;1;POS;0;8;1
1002770;0;175000;67901;34;0;3;POS;0;0;0
1002771;0;225000;65443;35;0;3;POS;114388;1;1
1002772;0;700000;12917;66;0;4;POS;0;1;1
1002773;0;300000;53530;18;0;3;CC;0;6;1
1002774;0;10000;91587;44;0;3;CC;0;3;1
1002775;0;300000;29602;58;0;1;POS;0;2;1
1002776;0;10000;99929;32;0;2;POS;0;0;1
1002777;1;400000;13390;44;0;2;POS;0;3;1
1002778;1;225000;12530;58;0;2;CC;0;1;1
1002779;1;20000;81991;61;0;2;CC;0;1;0
1002780;1;75000;88780;68;0;4;POS;0;0;1
1002781;1;400000;11965;21;0;2;POS;5931;2;0
1002782;0;125000;25366;53;1;4;POS;88279;2;0
1002783;0;250000;93437;49;1;3;CC;0;1;1
1002784;0;10000;34259;45;0;2;POS;0;1;1
1002785;0;150000;19339;49;1;3;POS;0;0;1
1002786;0;100000;57394;42;0;2;CC;0;2;1
1002787;1;40000;3908;69;0;2;POS;108852;0;1
1002788;1;250000;81452;50;0;4;POS;0;0;0
1002789;0;200000;50194;56;0;2;POS;0;0;1
1002790;1;1000000;24629;67;0;3;POS;0;5;1
1002791;0;90000;84707;27;0;1;POS;0;2;1
1002792;1;125000;0;36;1;3;POS;0;1;0
1002793;0;225000;79799;54;1;4;CC;0;8;1
1002794;0;75000;18975;32;0;2;POS;0;0;1
1002795;0;150000;58730;28;0;1;CC;0;0;0
1002796;0;150000;62403;59;1;4;CC;3193;0;0
1002797;1;250000;29545;19;1;4;CC;105984;0;0
1002798;1;125000;78818;66;0;3;CC;168002;0;0
1002799;1;75000;46007;47;1;3;POS;11952;0;1
1002800;1;10000;46377;38;0;3;POS;169513;0;1
1002801;1;40000;55941;26;0;2;CC;0;0;0
1002802;0;100000;61706;59;0;3;CC;0;2;1
1002803;1;300000;76214;35;1;3;POS;0;0;1
1002804;1;500000;13055;30;0;2;POS;77208;0;0
1002805;0;800000;48636;53;0;3;POS;0;5;1
1002806;0;200000;72947;47;0;3;CC;41888;0;1
1002807;0;400000;89222;58;1;1;POS;0;1;0
1002808;0;10000;0;23;1;2;CC;0;1;1
1002809;1;250000;0;59;1;2;CC;0;1;0
1002810;1;275000;73386;38;1;3;CC;0;2;0
1002811;0;150000;84482;50;0;1;POS;0;0;0
1002812;1;90000;4269;57;1;3;POS;0;3;1
1002813;1;125000;0;62;1;3;POS;0;0;1
1002814;1;700000;34505;65;1;4;POS;0;5;1
1002815;0;100000;0;55;1;2;POS;0;2;0
1002816;0;10000;92303;40;0;2;POS;0;3;1
1002817;1;10000;1904;57;0;4;CC;0;0;0
1002818;1;200000;0;55;1;2;CC;0;0;1
1002819;0;150000;89182;63;1;1;CC;155660;1;1
1002820;1;20000;40165;44;0;3;CC;11853;2;1
1002821;0;50000;573;34;1;1;POS;0;2;0
1002822;0;225000;74988;57;0;3;CC;0;0;0
1002823;0;500000;0;20;1;3;CC;0;0;1
1002824;0;700000;84086;58;0;4;POS;0;10;0
1002825;0;175000;13537;47;0;3;CC;0;0;1
1002826;1;300000;24844;57;0;3;POS;0;3;1
1002827;1;175000;52714;52;1;4;POS;0;0;1
1002828;1;125000;0;28;1;4;POS;0;1;1
1002829;1;250000;87681;21;1;3;CC;0;1;0
1002830;0;200000;80370;29;0;2;CC;0;0;1
1002831;0;300000;38165;37;1;4;CC;35176;0;1
1002832;0;90000;0;18;1;2;CC;0;0;1
1002833;1;100000;65438;68;0;3;CC;0;0;0
1002834;0;75000;0;51;1;4;POS;0;1;1
1002835;0;200000;24266;38;0;4;POS;0;1;1
1002836;1;225000;68675;62;1;3;CC;0;0;1
1002837;0;300000;65996;57;1;1;POS;0;3;0
1002838;0;100000;78460;50;0;2;CC;121814;0;1
1002839;1;225000;77183;65;0;3;POS;0;0;1
1002840;0;125000;89880;36;0;4;POS;0;8;1
1002841;0;200000;55142;51;0;3;CC;0;0;1
1002842;0;700000;40798;37;0;1;POS;0;2;1
1002843;0;90000;80375;39;0;4;POS;167117;5;1
1002844;1;40000;6522;49;0;3;CC;0;0;1
1002845;1;40000;17471;53;0;3;POS;0;0;0
1002846;1;125000;0;38;1;2;POS;0;1;1
1002847;1;275000;62425;66;0;3;CC;0;0;0
1002848;0;175000;0;45;1;3;POS;0;6;1
1002849;0;250000;0;32;1;2;CC;84052;0;1
1002850;1;900000;32290;59;1;3;CC;0;7;0
1002851;0;40000;53379;54;0;1;POS;0;3;1
1002852;0;500000;28020;53;1;2;POS;0;1;1
1002853;0;75000;0;50;1;4;POS;0;0;1
1002854;1;75000;0;37;1;4;POS;72845;3;1
1002855;1;20000;42298;40;0;3;CC;0;1;0
1002856;1;125000;56947;59;0;4;CC;109048;3;1
1002857;0;250000;5459;29;0;2;POS;0;2;1
1002858;0;100000;0;70;1;4;POS;0;0;0
1002859;0;225000;0;67;1;3;CC;0;1;1
1002860;0;1000000;50086;24;0;3;POS;0;0;1
1002861;1;250000;94672;45;0;1;CC;0;0;0
1002862;1;10000;58812;43;0;3;POS;0;0;0
1002863;1;10000;82005;48;1;1;POS;0;1;1
1002864;0;75000;7334;31;1;1;POS;0;2;0
1002865;1;200000;76672;69;0;3;POS;0;0;1
1002866;1;50000;48797;54;0;2;CC;61723;3;0
1002867;0;700000;79646;48;0;2;POS;0;0;0
1002868;1;1000000;64113;47;0;1;CC;0;5;1
1002869;0;20000;84983;21;0;2;POS;0;2;0
1002870;0;125000;0;44;1;2;CC;0;0;1
1002871;0;300000;57098;56;0;2;POS;0;2;1
1002872;0;40000;62234;45;0;2;POS;0;0;1
1002873;0;125000;515;59;0;2;POS;0;0;1
1002874;0;100000;60481;52;0;2;POS;0;10;1
1002875;0;700000;14533;55;0;3;CC;0;0;1
1002876;0;40000;50732;34;0;1;POS;0;2;0
1002877;0;10000;74608;35;0;2;POS;0;1;1
1002878;0;200000;73724;32;0;3;CC;16306;0;1
1002879;1;75000;15045;61;0;2;POS;85906;0;1
1002880;0;125000;4263;49;1;3;POS;184329;2;1
1002881;1;275000;0;50;1;4;CC;0;0;1
1002882;0;10000;67570;32;0;1;CC;0;1;1
1002883;1;75000;74696;65;0;2;POS;0;6;0
1002884;0;400000;94046;53;0;3;POS;0;0;1
1002885;0;125000;69357;60;0;2;POS;0;2;1
1002886;0;75000;52490;30;0;2;POS;0;0;1
1002887;0;400000;67853;34;1;4;POS;0;2;0
1002888;0;200000;92643;24;1;1;POS;0;1;1
1002889;0;90000;92327;67;0;2;POS;189181;0;0
1002890;0;100000;7924;42;1;1;CC;0;2;1
1002891;0;400000;49332;65;1;3;CC;55325;1;1
1002892;0;300000;66845;38;0;2;POS;176266;0;0
1002893;0;20000;68553;50;0;1;POS;0;0;0
1002894;1;125000;78713;67;0;3;POS;109605;0;1
1002895;0;400000;92327;70;0;1;POS;0;0;0
1002896;1;10000;61579;49;0;2;CC;0;1;1
1002897;0;90000;95183;22;0;3;POS;0;1;1
1002898;0;275000;42673;66;0;1;CC;0;2;1
1002899;1;20000;13835;42;0;3;POS;77326;0;1
1002900;0;150000;69013;39;0;2;POS;0;9;1
1002901;0;125000;81427;44;0;1;CC;0;2;1
1002902;0;150000;0;43;1;4;POS;0;0;0
1002903;0;175000;57842;35;0;1;POS;0;0;1
1002904;0;400000;0;63;1;1;CC;0;2;1
1002905;0;200000;0;39;1;1;POS;0;0;1
1002906;0;150000;79466;26;1;2;POS;0;2;1
1002907;0;250000;47762;47;0;1;CC;0;1;1
1002908;0;600000;36920;66;0;2;CC;0;1;1
1002909;1;50000;70515;65;0;2;CC;0;0;1
1002910;1;75000;45499;39;0;3;POS;0;0;0
1002911;0;250000;66804;54;0;3;POS;0;1;1
1002912;0;175000;62919;18;0;3;CC;0;0;1
1002913;0;100000;59118;50;0;2;CC;0;1;1
1002914;0;50000;651;60;0;3;POS;2207;2;1
1002915;0;800000;65181;35;0;1;CC;0;1;1
1002916;1;90000;16747;60;1;3;POS;0;2;0
1002917;0;300000;24359;27;0;1;POS;0;2;0
1002918;0;90000;36234;64;0;2;POS;0;0;1
1002919;0;500000;0;34;1;1;CC;0;2;1
1002920;0;125000;33298;68;0;1;POS;84438;0;1
1002921;1;275000;97328;24;0;3;CC;0;0;0
1002922;1;20000;15991;58;0;1;POS;0;2;0
1002923;0;75000;69428;50;0;2;POS;0;0;0
1002924;0;225000;99761;48;0;3;CC;0;2;1
1002925;0;250000;58275;26;0;1;POS;0;1;0
1002926;1;900000;0;34;1;2;CC;0;0;0
1002927;0;90000;76028;66;0;1;POS;0;7;0
1002928;1;200000;0;68;1;3;CC;0;0;0
1002929;0;100000;73494;69;0;3;POS;0;10;1
1002930;1;500000;44967;25;0;2;CC;0;1;0
1002931;1;175000;17018;31;1;4;POS;0;0;1
1002932;1;125000;9220;36;0;2;CC;128878;0;1
1002933;0;225000;11703;20;0;4;POS;0;1;1
1002934;0;1000000;42083;45;0;3;POS;0;2;1
1002935;0;40000;59640;25;0;1;POS;0;3;1
1002936;0;50000;64188;39;0;2;POS;0;0;1
1002937;1;1000000;0;54;1;2;POS;0;2;1
1002938;1;75000;0;37;1;2;POS;0;3;0
1002939;0;75000;14967;67;1;3;POS;0;2;1
1002940;1;40000;77296;19;0;3;POS;0;3;1
1002941;1;40000;96837;48;0;3;POS;0;0;0
1002942;1;50000;86281;44;0;4;POS;0;0;1
1002943;0;200000;0;58;1;3;POS;0;2;1
1002944;1;400000;54965;18;0;3;CC;79274;1;1
1002945;0;225000;21986;33;1;1;CC;0;8;1
1002946;1;150000;55836;68;0;2;POS;0;0;0
1002947;0;900000;51377;64;0;2;CC;175980;0;1
1002948;0;75000;39174;23;0;2;POS;172091;3;1
1002949;0;275000;80345;32;0;3;POS;0;0;0
1002950;1;75000;0;56;1;2;CC;18631;1;1
1002951;1;125000;50582;27;0;4;POS;0;0;1
1002952;0;250000;0;19;1;2;POS;188980;0;1
1002953;0;90000;0;45;1;2;POS;195577;9;0
1002954;1;40000;55888;24;0;2;CC;0;0;1
1002955;1;1000000;0;60;1;1;POS;0;0;1
1002956;0;125000;91578;64;0;2;POS;0;0;1
1002957;0;150000;0;44;1;2;POS;0;2;1
1002958;0;90000;9755;30;1;3;POS;0;4;1
1002959;1;800000;31076;22;0;4;CC;0;0;1
1002960;0;175000;35643;39;0;3;POS;0;0;0
1002961;1;50000;83606;67;0;3;CC;0;0;0
1002962;0;125000;58575;66;0;4;POS;0;2;0
1002963;0;40000;92509;53;0;2;POS;0;0;1
1002964;0;700000;67480;48;1;2;CC;0;1;1
1002965;0;200000;0;32;1;1;POS;0;0;1
1002966;1;300000;55066;55;0;4;POS;0;0;1
1002967;1;40000;0;68;1;4;POS;0;1;0
1002968;1;40000;82699;20;0;1;CC;0;0;1
1002969;1;40000;56422;42;0;2;CC;0;0;1
1002970;1;400000;0;54;1;2;CC;34134;0;0
1002971;1;20000;19027;24;1;2;CC;37505;3;1
1002972;0;50000;89487;65;0;3;POS;0;3;1
1002973;1;20000;63362;60;0;2;POS;0;2;1
1002974;1;250000;66541;31;0;4;POS;177507;1;1
1002975;1;175000;41651;62;0;2;POS;0;0;1
1002976;0;225000;7206;70;0;4;POS;0;2;1
1002977;0;225000;94736;19;0;1;CC;0;0;1
1002978;0;125000;10019;45;0;3;POS;0;2;1
1002979;0;125000;81672;19;0;4;CC;106466;0;1
1002980;0;175000;24676;41;1;4;POS;58733;0;1
1002981;0;300000;87176;65;0;2;POS;34744;1;1
1002982;1;500000;86575;58;0;4;POS;0;1;1
1002983;0;50000;11575;47;0;4;POS;0;2;1
1002984;1;200000;59807;42;0;4;POS;0;0;1
1002985;0;20000;60361;29;0;3;CC;185719;9;0
1002986;0;10000;46786;28;0;3;POS;0;0;1
1002987;1;900000;83455;64;0;4;POS;0;3;0
1002988;0;50000;96323;38;1;2;POS;0;2;0
1002989;0;225000;47532;53;0;1;CC;0;8;1
1002990;1;225000;22361;70;0;2;CC;0;0;1
1002991;1;50000;59312;47;0;2;CC;169160;1;1
1002992;0;10000;80541;45;1;1;CC;0;0;1
1002993;1;900000;6397;25;0;3;CC;171225;1;1
1002994;1;125000;83310;34;0;2;CC;0;0;1
1002995;0;20000;96237;27;0;2;POS;0;0;1
1002996;0;75000;96546;27;0;2;POS;0;0;0
1002997;0;40000;20043;20;0;2;POS;0;8;0
1002998;0;10000;37581;69;0;1;POS;0;0;1
1002999;1;225000;38002;40;0;3;CC;0;7;0
1003000;1;275000;74090;20;0;4;POS;0;0;1
1003001;1;125000;33259;42;0;4;POS;0;0;0
1003002;0;175000;0;39;1;1;POS;0;2;1
1003003;1;1000000;3869;34;0;4;CC;0;1;0
1003004;0;50000;56260;58;0;3;POS;0;2;1
1003005;1;175000;23763;48;1;2;POS;0;2;1
1003006;0;40000;19158;55;0;3;CC;0;0;0
1003007;0;75000;58578;62;0;3;POS;0;0;1
1003008;0;50000;19310;51;0;2;POS;0;1;1
1003009;0;275000;14709;38;0;1;POS;57881;1;1
1003010;0;300000;1020;39;0;3;POS;0;1;1
1003011;0;100000;26345;70;0;1;POS;130108;0;1
1003012;0;50000;0;59;1;4;POS;0;0;1
1003013;1;40000;48927;31;0;4;CC;31456;2;0
1003014;1;200000;10129;28;0;4;POS;0;0;0
1003015;1;300000;72932;63;0;1;CC;26801;0;1
1003016;0;275000;55864;61;0;3;POS;0;0;1
1003017;0;50000;22693;23;0;3;CC;0;0;1
1003018;1;75000;0;30;1;4;CC;0;0;0
1003019;1;300000;24990;55;0;2;CC;0;1;0
1003020;1;75000;98572;53;0;4;POS;0;0;1
1003021;1;200000;0;69;1;1;POS;0;0;1
1003022;0;10000;43429;63;0;2;CC;0;2;1
1003023;0;175000;9466;61;1;2;POS;0;0;1
1003024;1;125000;42170;54;0;4;CC;79492;1;1
1003025;1;20000;17019;43;0;3;POS;0;7;1
1003026;0;150000;0;27;1;4;POS;0;0;1
1003027;1;175000;0;22;1;3;CC;0;0;0
1003028;1;500000;69671;38;0;4;POS;0;0;0
1003029;1;175000;98534;44;0;3;POS;0;7;0
1003030;0;75000;60654;38;0;2;CC;0;2;0
1003031;0;125000;64155;56;0;1;POS;0;0;1
1003032;1;275000;0;40;1;3;POS;0;0;0
1003033;1;150000;0;50;1;4;CC;167798;0;0
1003034;0;125000;20644;25;0;1;POS;0;0;0
1003035;0;90000;89171;58;0;2;POS;84340;3;0
1003036;0;225000;3587;22;0;3;CC;0;0;1
1003037;1;250000;0;26;1;3;CC;0;0;0
1003038;1;175000;47044;24;1;3;POS;0;0;1
1003039;0;275000;0;68;1;3;CC;198007;2;1
1003040;0;10000;42262;70;0;3;CC;0;0;1
1003041;1;10000;70228;28;0;4;POS;170395;0;0
1003042;1;75000;8680;37;0;2;POS;0;0;1
1003043;0;600000;43821;18;0;2;POS;108296;6;0
1003044;1;20000;2826;31;1;4;POS;5823;6;0
1003045;0;75000;87705;70;0;2;POS;68184;2;1
1003046;0;75000;88902;59;0;3;POS;0;9;1
1003047;1;225000;48279;38;0;2;CC;0;0;0
1003048;1;40000;23995;38;0;2;CC;0;0;1
1003049;0;500000;88929;39;0;2;POS;135932;3;0
1003050;0;200000;12610;50;0;2;CC;6007;1;1
1003051;0;50000;0;39;1;3;CC;0;4;1
1003052;1;600000;0;22;1;3;CC;192704;0;0
1003053;0;225000;4953;19;1;1;CC;0;0;1
1003054;0;100000;37219;58;0;2;CC;92441;0;1
1003055;0;275000;55019;65;0;1;CC;0;1;1
1003056;0;800000;0;54;1;2;POS;0;2;1
1003057;0;100000;44839;31;0;2;POS;135711;0;1
1003058;0;10000;51512;46;0;1;POS;0;8;1
1003059;0;500000;74780;64;0;2;POS;0;0;1
1003060;0;150000;11537;26;0;1;CC;0;4;1
1003061;0;300000;59918;35;0;3;POS;0;0;1
1003062;1;10000;75508;53;0;2;CC;0;0;1
1003063;0;200000;87711;62;0;2;POS;0;0;1
1003064;0;225000;0;25;1;1;CC;44146;1;0
1003065;0;500000;0;58;1;4;POS;167639;4;1
1003066;1;125000;66066;30;0;3;CC;21764;0;1
1003067;0;175000;1097;26;1;1;POS;0;0;1
1003068;0;250000;0;36;1;4;POS;169174;0;1
1003069;0;50000;46711;63;0;1;POS;0;3;1
1003070;0;700000;31753;22;0;2;POS;0;0;0
1003071;0;150000;96542;46;0;2;CC;0;2;1
1003072;0;100000;43921;39;0;3;POS;44670;2;1
1003073;1;175000;7984;37;0;4;CC;151871;0;0
1003074;1;1000000;4867;55;1;3;POS;181889;2;1
1003075;1;20000;29411;46;0;1;CC;0;0;1
1003076;0;100000;0;40;1;3;POS;0;0;1
1003077;1;275000;4179;41;1;3;CC;0;1;0
1003078;0;125000;0;38;1;2;POS;0;2;1
1003079;0;600000;79529;48;0;3;POS;0;1;1
1003080;0;10000;0;25;1;2;POS;0;1;0
1003081;0;125000;70070;49;0;3;POS;0;0;1
1003082;0;250000;63589;57;0;2;POS;1637;1;1
1003083;0;275000;29892;22;0;1;POS;94191;2;1
1003084;0;75000;23238;63;0;1;POS;0;2;1
1003085;1;90000;23652;39;0;3;CC;142812;0;1
1003086;1;225000;6639;63;0;2;POS;0;0;1
1003087;1;50000;0;44;1;2;POS;0;1;1
1003088;1;175000;0;18;1;3;POS;0;1;0
1003089;0;800000;81008;35;1;2;POS;0;0;1
1003090;0;50000;35790;36;0;2;POS;0;0;1
1003091;0;900000;80429;64;1;3;POS;0;0;1
1003092;1;10000;66648;29;0;2;CC;0;0;1
1003093;0;225000;67426;69;0;3;POS;41875;0;1
1003094;1;75000;81644;41;0;3;CC;0;1;1
1003095;1;225000;3506;47;0;3;CC;0;2;0
1003096;0;100000;12364;25;0;2;POS;0;0;1
1003097;1;40000;0;47;1;1;CC;0;0;1
1003098;1;75000;74158;25;0;3;CC;0;5;1
1003099;1;225000;0;25;1;3;POS;0;1;0
1003100;1;300000;33165;29;0;1;POS;0;5;1
1003101;1;150000;0;43;1;4;CC;0;0;1
1003102;1;75000;71575;38;0;2;POS;0;0;0
1003103;0;20000;22011;26;0;2;POS;177921;0;1
1003104;1;800000;28715;69;0;3;CC;0;0;0
1003105;0;125000;0;18;1;2;CC;45253;6;1
1003106;1;40000;27560;66;0;3;CC;0;2;0
1003107;1;40000;92618;53;0;3;POS;0;0;1
1003108;1;100000;20851;19;0;4;POS;0;2;1
1003109;0;75000;7916;22;0;1;POS;0;0;0
1003110;1;800000;0;60;1;1;POS;42241;0;1
1003111;0;40000;70866;28;0;1;CC;0;0;1
1003112;0;50000;0;30;1;3;POS;0;5;1
1003113;1;1000000;0;18;1;1;POS;0;7;0
1003114;0;125000;17636;42;0;3;POS;0;1;1
1003115;0;250000;91611;33;0;1;POS;0;1;1
1003116;0;75000;0;37;1;1;POS;0;0;0
1003117;0;125000;54568;33;0;2;POS;0;1;1
1003118;1;250000;97934;62;0;4;POS;0;1;1
1003119;0;125000;36321;54;0;2;POS;0;0;1
1003120;1;90000;47949;29;0;1;POS;0;1;1
1003121;0;40000;72080;53;0;2;POS;0;0;1
1003122;1;800000;92559;50;0;3;POS;0;0;1
1003123;1;20000;52182;59;0;2;CC;0;0;1
1003124;0;40000;45573;39;0;2;POS;0;7;1
1003125;0;250000;88383;25;0;1;POS;0;0;1
1003126;1;75000;25508;32;0;4;CC;196418;0;1
1003127;1;275000;3300;50;0;3;POS;0;0;0
1003128;0;40000;0;29;1;1;POS;50897;1;1
1003129;0;225000;99263;68;1;3;CC;0;3;1
1003130;0;100000;60053;57;0;2;POS;0;1;1
1003131;1;150000;2736;58;0;3;POS;0;0;1
1003132;0;20000;0;42;1;2;POS;81775;0;1
1003133;1;90000;83246;27;0;2;POS;0;1;0
1003134;0;175000;61629;23;0;2;POS;0;0;0
1003135;1;125000;26472;42;0;2;CC;0;0;1
1003136;0;50000;36813;37;0;3;POS;0;0;1
1003137;1;175000;43346;63;0;3;POS;41796;2;0
1003138;1;250000;0;42;1;3;CC;0;0;0
1003139;0;225000;68286;40;0;4;POS;163619;0;1
1003140;1;50000;43233;66;0;4;CC;0;0;1
1003141;1;200000;82435;21;0;3;POS;0;1;1
1003142;1;40000;99734;69;0;3;CC;0;0;1
1003143;0;700000;55037;41;0;2;POS;0;2;1
1003144;1;900000;0;48;1;2;CC;0;1;1
1003145;0;40000;53124;45;1;1;POS;0;1;0
1003146;0;40000;85408;67;0;2;CC;109790;1;1
1003147;0;200000;0;51;1;4;POS;0;2;1
1003148;0;225000;87013;56;0;1;POS;0;0;1
1003149;1;90000;71119;67;0;4;CC;174019;2;1
1003150;0;90000;23603;35;1;2;POS;0;3;1
1003151;0;300000;87692;18;1;1;CC;0;1;0
1003152;1;125000;0;56;1;3;POS;0;1;1
1003153;0;125000;4252;42;0;2;CC;0;2;1
1003154;0;90000;88111;24;0;2;CC;0;0;1
1003155;0;20000;11618;55;1;4;POS;0;0;1
1003156;0;225000;0;68;1;3;POS;0;0;0
1003157;1;150000;78049;54;0;3;POS;0;0;0
1003158;1;125000;14923;70;0;3;CC;149153;0;1
1003159;1;100000;35880;67;0;3;CC;176748;0;1
1003160;1;10000;65717;65;0;4;POS;0;1;1
1003161;0;800000;27794;54;1;3;POS;0;1;0
1003162;1;700000;3884;27;0;1;CC;0;3;0
1003163;1;125000;93683;62;0;4;POS;0;2;0
1003164;1;90000;70729;28;0;3;POS;0;0;1
1003165;1;75000;26999;42;0;3;POS;0;0;1
1003166;0;40000;98872;25;0;1;POS;117107;1;1
1003167;0;50000;44128;70;0;3;CC;0;8;1
1003168;0;100000;67489;64;0;1;POS;0;0;1
1003169;1;40000;36581;48;0;3;POS;94824;0;1
1003170;0;150000;17137;64;0;1;POS;72008;2;1
1003171;0;700000;19332;40;1;3;POS;0;2;1
1003172;1;40000;0;42;1;3;POS;134120;0;1
1003173;0;10000;11850;45;0;4;POS;32137;1;1
1003174;0;100000;1062;61;0;1;POS;0;0;1
1003175;0;40000;28667;56;0;1;POS;0;2;1
1003176;0;250000;63384;60;0;3;POS;0;2;1
1003177;0;75000;30639;42;0;2;POS;0;1;1
1003178;0;90000;34822;43;0;3;POS;0;1;1
1003179;0;200000;36709;53;0;2;CC;0;0;0
1003180;1;100000;49506;53;1;3;CC;0;2;1
1003181;1;700000;0;48;1;2;POS;37127;3;1
1003182;0;125000;35585;39;0;3;POS;0;1;1
1003183;0;200000;0;33;1;2;POS;0;1;0
1003184;0;40000;26022;70;0;2;POS;0;1;1
1003185;0;100000;60726;54;0;2;CC;0;0;1
1003186;0;90000;0;68;1;2;POS;0;1;1
1003187;0;50000;0;25;1;3;CC;38578;0;1
1003188;0;800000;14004;24;0;3;POS;0;9;0
1003189;1;150000;0;29;1;3;POS;7714;0;0
1003190;0;125000;0;28;1;3;CC;0;2;1
1003191;0;75000;97235;65;0;1;POS;0;0;0
1003192;1;50000;15761;70;0;3;CC;0;0;1
1003193;1;900000;0;35;1;3;CC;0;0;0
1003194;1;40000;0;60;1;2;POS;0;0;1
1003195;0;300000;23570;51;0;3;POS;87653;0;1
1003196;1;40000;0;52;1;3;POS;0;3;1
1003197;0;150000;1885;68;0;3;POS;0;0;1
1003198;1;300000;91883;69;0;3;POS;0;0;0
1003199;1;700000;28082;26;1;2;POS;81863;1;1
1003200;1;125000;65678;48;0;3;POS;0;1;1
1003201;1;300000;4162;68;0;1;CC;199236;3;1
1003202;1;10000;70693;26;0;3;POS;0;0;0
1003203;1;90000;0;29;1;2;POS;32022;0;0
1003204;1;50000;78512;35;0;4;POS;0;0;1
1003205;0;50000;0;65;1;1;POS;0;0;1
1003206;1;275000;19874;58;0;4;POS;0;0;1
1003207;0;50000;69244;41;0;2;POS;0;4;1
1003208;1;250000;59102;69;0;4;CC;0;0;1
1003209;0;200000;52141;59;0;2;POS;0;1;1
1003210;1;10000;23300;48;0;1;POS;0;0;0
1003211;1;275000;23420;31;1;4;CC;0;0;1
1003212;0;175000;77390;57;1;3;POS;0;0;1
1003213;1;50000;85812;31;0;4;CC;0;2;0
1003214;1;600000;64655;26;0;3;CC;0;1;1
1003215;0;10000;53032;32;0;3;POS;0;2;1
1003216;1;1000000;55413;40;0;3;CC;0;3;0
1003217;1;10000;0;33;1;3;CC;39682;0;1
1003218;0;225000;0;31;1;1;CC;119915;2;1
1003219;1;275000;43121;34;0;4;CC;0;0;1
1003220;0;125000;22323;65;0;3;POS;0;3;1
1003221;0;400000;0;21;1;1;CC;0;3;1
1003222;1;225000;81882;35;1;2;POS;0;2;1
1003223;0;75000;40721;24;0;1;CC;0;9;1
1003224;0;175000;0;66;1;1;POS;79885;0;0
1003225;0;600000;22163;45;0;4;POS;0;1;0
1003226;0;75000;96867;18;0;2;CC;139323;0;1
1003227;0;20000;5235;66;1;3;POS;0;2;1
1003228;0;40000;95742;69;0;2;POS;0;7;1
1003229;0;75000;47799;21;0;3;CC;0;9;1
1003230;1;125000;14065;23;0;2;CC;0;0;0
1003231;0;125000;0;36;1;3;CC;0;0;1
1003232;0;300000;40754;39;0;1;POS;0;0;0
1003233;0;20000;48717;70;0;1;POS;0;0;1
1003234;0;175000;66958;42;1;2;POS;0;0;1
1003235;0;125000;23257;68;0;2;POS;0;6;1
1003236;1;250000;38071;45;0;2;POS;0;0;1
1003237;0;90000;39946;38;0;1;CC;0;2;0
1003238;0;300000;14161;68;0;2;POS;0;0;0
1003239;0;200000;66760;21;1;2;CC;0;1;1
1003240;1;275000;95489;36;1;1;CC;0;5;0
1003241;0;90000;0;33;1;4;POS;0;2;0
1003242;0;75000;72908;32;0;3;POS;0;0;1
1003243;0;100000;74270;52;0;1;POS;0;0;1
1003244;1;50000;99479;54;0;2;CC;0;0;1
1003245;0;90000;85923;54;0;3;POS;0;0;1
1003246;1;90000;0;26;1;1;CC;0;0;0
1003247;1;40000;65790;37;0;3;POS;0;1;0
1003248;1;225000;32034;49;0;4;POS;0;6;1
1003249;0;125000;95622;61;0;1;POS;0;0;0
1003250;0;275000;55478;50;1;3;CC;0;0;0
1003251;1;250000;12472;62;0;2;CC;148562;7;1
1003252;0;225000;0;35;1;1;POS;41289;2;1
1003253;1;500000;80718;65;0;2;CC;0;1;1
1003254;0;125000;94575;28;0;4;POS;0;0;1
1003255;0;75000;39735;33;1;3;CC;0;0;1
1003256;0;125000;85027;24;0;1;CC;0;2;0
1003257;0;300000;81282;18;1;3;CC;0;4;0
1003258;0;90000;39683;35;1;2;CC;0;3;1
1003259;0;600000;0;19;1;1;CC;0;0;0
1003260;0;100000;0;65;1;1;POS;0;0;1
1003261;0;250000;58217;45;0;1;POS;130185;1;0
1003262;0;125000;758;38;0;2;CC;0;2;1
1003263;0;75000;0;60;1;3;CC;147126;2;1
1003264;0;20000;0;29;1;1;POS;0;1;1
1003265;1;40000;58325;32;1;2;CC;0;3;0
1003266;0;40000;48644;35;1;1;POS;0;0;0
